GaugeID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-948-27,1975-08-04,1975-08-10,123.8,1975-08-08,1,7463.0,1975-08-08,39745.0,7,5,3,Flood
INDOFLOODS-gauge-948-28,1975-08-16,1975-08-16,123.01700000000001,1975-08-16,1,2993.76,1975-08-16,2993.76,1,1,1,Flood
INDOFLOODS-gauge-948-29,1975-08-24,1975-08-28,123.35,1975-08-27,1,4984.0,1975-08-27,19581.52,5,4,2,Flood
INDOFLOODS-gauge-948-30,1975-09-07,1975-09-16,123.855,1975-09-13,1,11846.94,1975-09-12,88834.28,10,7,4,Flood
INDOFLOODS-gauge-948-31,1975-09-19,1975-09-22,123.35,1975-09-20,1,6392.63,1975-09-19,19856.35,4,2,3,Flood
INDOFLOODS-gauge-948-32,1976-07-30,1976-08-03,123.26,1976-07-31,1,4984.0,1976-07-31,23234.0,5,2,4,Flood
INDOFLOODS-gauge-948-33,1976-08-09,1976-08-14,123.15700000000001,1976-08-10,1,4668.27,1976-08-10,26288.78,6,2,5,Flood
INDOFLOODS-gauge-948-34,1976-08-19,1976-08-28,124.09,1976-08-24,1,9451.0,1976-08-24,70717.2,10,6,5,Severe Flood
INDOFLOODS-gauge-948-35,1976-08-30,1976-08-30,123.02,1976-08-30,1,4845.95,1976-08-30,4845.95,1,1,1,Flood
INDOFLOODS-gauge-948-36,1977-07-18,1977-07-20,123.28299999999999,1977-07-19,1,5001.28,1977-07-18,14016.48,3,2,2,Flood
INDOFLOODS-gauge-948-37,1977-07-27,1977-08-01,124.33,1977-07-31,1,5875.92,1977-07-29,30777.29,6,5,2,Severe Flood
INDOFLOODS-gauge-948-38,1977-08-06,1977-08-10,123.96,1977-08-06,1,4379.23,1977-08-06,20183.92,5,1,5,Flood
INDOFLOODS-gauge-948-39,1977-08-18,1977-08-21,123.215,1977-08-19,2,4195.14,1977-08-19,15882.87,4,2,3,Flood
INDOFLOODS-gauge-948-40,1977-09-01,1977-09-03,123.1,1977-09-03,1,4230.0,1977-09-02,12091.91,3,3,1,Flood
INDOFLOODS-gauge-948-41,1977-09-19,1977-09-19,123.07,1977-09-19,1,4000.0,1977-09-19,4000.0,1,1,1,Flood
INDOFLOODS-gauge-948-42,1978-07-14,1978-07-15,123.06,1978-07-14,1,4000.0,1978-07-14,7990.0,2,1,2,Flood
INDOFLOODS-gauge-948-43,1978-07-20,1978-07-23,123.26700000000001,1978-07-21,1,6578.76,1978-07-22,21326.07,4,2,3,Flood
INDOFLOODS-gauge-948-44,1978-08-05,1978-08-20,124.16,1978-08-11,1,9700.0,1978-08-10,125220.18,16,7,10,Severe Flood
INDOFLOODS-gauge-948-45,1978-08-22,1978-08-30,123.84700000000001,1978-08-26,1,7014.61,1978-08-23,51954.7,9,5,5,Flood
INDOFLOODS-gauge-948-46,1978-09-05,1978-09-11,124.305,1978-09-09,1,12200.0,1978-09-09,66893.54,7,5,3,Severe Flood
INDOFLOODS-gauge-948-47,1979-08-21,1979-08-23,123.12299999999999,1979-08-22,1,3860.7,1979-08-23,10578.19,3,2,2,Flood
INDOFLOODS-gauge-948-48,1980-07-18,1980-07-21,123.095,1980-07-20,1,4421.38,1980-07-21,15848.73,4,3,2,Flood
INDOFLOODS-gauge-948-49,1980-07-23,1980-07-26,123.17399999999999,1980-07-24,1,4348.12,1980-07-23,16543.59,4,2,3,Flood
INDOFLOODS-gauge-948-50,1980-07-30,1980-08-01,123.25200000000001,1980-07-31,1,4774.13,1980-07-31,13426.79,3,2,2,Flood
INDOFLOODS-gauge-948-51,1980-08-03,1980-08-17,123.522,1980-08-08,1,5777.08,1980-08-08,74931.9,15,6,10,Flood
INDOFLOODS-gauge-948-52,1981-07-28,1981-08-12,123.48,1981-08-06,1,5500.0,1981-08-06,79001.89,16,10,7,Flood
INDOFLOODS-gauge-948-53,1981-08-19,1981-08-20,123.059,1981-08-19,1,3414.46,1981-08-20,6565.32,2,1,2,Flood
INDOFLOODS-gauge-948-54,1982-08-03,1982-08-12,123.24,1982-08-05,1,4309.85,1982-08-12,40541.3,10,3,8,Flood
INDOFLOODS-gauge-948-55,1982-08-14,1982-08-18,123.16799999999999,1982-08-16,1,4463.47,1982-08-16,21542.97,5,3,3,Flood
INDOFLOODS-gauge-948-56,1982-08-20,1982-08-20,123.02,1982-08-20,1,3943.35,1982-08-20,3943.35,1,1,1,Flood
INDOFLOODS-gauge-948-57,1982-08-27,1982-09-05,123.94,1982-09-01,1,5900.0,1982-09-01,53800.0,10,6,5,Flood
INDOFLOODS-gauge-948-58,1983-08-02,1983-08-02,123.03,1983-08-02,1,4600.0,1983-08-02,4600.0,1,1,1,Flood
INDOFLOODS-gauge-948-59,1983-08-10,1983-08-12,123.098,1983-08-11,1,4708.09,1983-08-10,12895.31,3,2,2,Flood
INDOFLOODS-gauge-948-60,1983-08-15,1983-08-20,123.41,1983-08-18,1,5456.62,1983-08-18,29169.49,6,4,3,Flood
INDOFLOODS-gauge-948-61,1983-08-23,1983-09-20,123.57,1983-09-15,1,6859.53,1983-09-01,162591.69,29,24,6,Flood
INDOFLOODS-gauge-948-62,1983-09-25,1983-10-02,123.81,1983-09-29,1,8536.07,1983-09-29,61315.63,8,5,4,Flood
INDOFLOODS-gauge-948-63,1984-07-28,1984-08-02,123.58,1984-08-01,1,7906.24,1984-08-01,38160.18,6,5,2,Flood
INDOFLOODS-gauge-948-64,1984-08-31,1984-09-05,123.46,1984-08-31,1,4793.18,1984-09-01,27078.29,6,1,6,Flood
INDOFLOODS-gauge-948-65,1985-08-22,1985-08-30,123.57,1985-08-26,1,7863.81,1985-08-26,58235.53,9,5,5,Flood
INDOFLOODS-gauge-948-66,1985-09-18,1985-09-22,123.375,1985-09-19,1,6093.56,1985-09-19,28554.32,5,2,4,Flood
INDOFLOODS-gauge-948-67,1985-10-18,1985-10-20,123.41,1985-10-19,1,6222.13,1985-10-19,17239.58,3,2,2,Flood
INDOFLOODS-gauge-948-68,1986-07-14,1986-07-15,123.165,1986-07-15,1,4859.34,1986-07-15,9210.7,2,2,1,Flood
INDOFLOODS-gauge-948-69,1986-07-21,1986-07-26,123.31,1986-07-22,1,5080.0,1986-07-22,28810.0,6,2,5,Flood
INDOFLOODS-gauge-948-70,1986-07-31,1986-08-02,123.175,1986-08-01,1,4894.0,1986-08-01,14027.48,3,2,2,Flood
INDOFLOODS-gauge-948-71,1986-08-05,1986-08-07,123.085,1986-08-06,1,4415.2,1986-08-06,12975.53,3,2,2,Flood
INDOFLOODS-gauge-948-72,1986-08-18,1986-08-26,123.37,1986-08-24,1,5120.0,1986-08-24,42391.0,9,7,3,Flood
INDOFLOODS-gauge-948-73,1988-07-29,1988-08-28,124.0,1988-08-15,2,9200.0,1988-08-15,219437.13,31,18,14,Severe Flood
INDOFLOODS-gauge-948-74,1989-09-02,1989-09-09,123.415,1989-09-08,1,8700.0,1989-09-08,55634.35,8,7,2,Flood
INDOFLOODS-gauge-948-75,1990-07-14,1990-07-17,123.555,1990-07-16,1,6147.99,1990-07-16,23487.48,4,3,2,Flood
INDOFLOODS-gauge-948-76,1990-08-01,1990-08-01,123.055,1990-08-01,1,5233.64,1990-08-01,5233.64,1,1,1,Flood
INDOFLOODS-gauge-948-77,1990-08-06,1990-08-21,123.78,1990-08-19,1,8583.61,1990-08-19,109375.59,16,14,3,Flood
INDOFLOODS-gauge-948-78,1990-09-08,1990-09-11,123.295,1990-09-09,1,6699.24,1990-09-09,23476.48,4,2,3,Flood
INDOFLOODS-gauge-948-79,1991-09-10,1991-09-10,123.005,1991-09-10,1,3994.26,1991-09-10,3994.26,1,1,1,Flood
INDOFLOODS-gauge-948-80,1992-08-22,1992-08-25,123.3,1992-08-24,1,6628.92,1992-08-24,25160.21,4,3,2,Flood
INDOFLOODS-gauge-948-81,1992-08-30,1992-09-04,123.39,1992-09-02,1,7170.38,1992-09-02,39122.57,6,4,3,Flood
INDOFLOODS-gauge-948-82,1993-09-11,1993-09-13,123.165,1993-09-12,1,6258.61,1993-09-12,17967.99,3,2,2,Flood
INDOFLOODS-gauge-948-83,1993-09-17,1993-09-21,123.48,1993-09-19,1,7945.56,1993-09-19,32594.29,5,3,3,Flood
INDOFLOODS-gauge-948-84,1994-08-12,1994-08-22,123.395,1994-08-21,1,5964.8,1994-08-21,53941.92,11,10,2,Flood
INDOFLOODS-gauge-948-85,1994-08-27,1994-08-31,123.195,1994-08-29,1,4768.52,1994-08-29,22623.25,5,3,3,Flood
INDOFLOODS-gauge-948-86,1995-08-18,1995-08-26,123.27,1995-08-19,1,5610.18,1995-08-19,46181.45,9,2,8,Flood
INDOFLOODS-gauge-948-87,1995-08-31,1995-09-14,123.693,1995-09-11,1,7579.67,1995-09-11,89102.69,15,12,4,Flood
INDOFLOODS-gauge-948-88,1996-08-14,1996-08-14,123.015,1996-08-14,1,3919.18,1996-08-14,3919.18,1,1,1,Flood
INDOFLOODS-gauge-948-89,1996-08-16,1996-08-27,123.47,1996-08-20,2,6090.46,1996-08-21,63603.69,12,5,8,Flood
INDOFLOODS-gauge-948-90,1996-09-07,1996-09-11,123.15,1996-09-09,2,5240.5,1996-09-09,25839.66,5,3,3,Flood
INDOFLOODS-gauge-948-91,1996-09-13,1996-09-14,123.03,1996-09-14,1,4877.29,1996-09-14,9741.42,2,2,1,Flood
INDOFLOODS-gauge-948-92,1997-08-09,1997-08-09,123.04,1997-08-09,1,4855.39,1997-08-09,4855.39,1,1,1,Flood
INDOFLOODS-gauge-948-93,1997-08-16,1997-08-17,123.05,1997-08-17,1,4865.55,1997-08-17,9616.18,2,2,1,Flood
INDOFLOODS-gauge-948-94,1998-07-24,1998-07-26,123.05,1998-07-25,1,5748.3,1998-07-25,16906.26,3,2,2,Flood
INDOFLOODS-gauge-948-95,1998-08-11,1998-09-04,124.11,1998-08-29,1,9720.0,1998-08-29,189388.82,25,19,7,Severe Flood
INDOFLOODS-gauge-948-96,1998-09-28,1998-09-29,123.115,1998-09-29,1,3982.3,1998-09-29,7818.35,2,2,1,Flood
INDOFLOODS-gauge-948-97,1998-10-21,1998-10-25,123.345,1998-10-24,1,4412.01,1998-10-24,21001.73,5,4,2,Flood
INDOFLOODS-gauge-948-98,1999-08-12,1999-08-15,123.085,1999-08-14,1,6284.34,1999-08-14,24545.71,4,3,2,Flood
INDOFLOODS-gauge-948-99,1999-09-11,1999-09-14,123.113,1999-09-11,1,6927.0,1999-09-11,26213.36,4,1,4,Flood
INDOFLOODS-gauge-948-100,2000-08-02,2000-08-07,123.385,2000-08-06,1,7027.61,2000-08-06,32603.09,6,5,2,Flood
INDOFLOODS-gauge-948-101,2000-08-14,2000-09-14,123.86,2000-09-06,1,7550.0,2000-09-06,185411.68,32,24,9,Flood
INDOFLOODS-gauge-948-102,2002-09-12,2002-09-19,123.45,2002-09-14,1,2130.0,2002-09-14,15075.0,8,3,6,Flood
INDOFLOODS-gauge-948-103,2003-08-14,2003-08-17,123.15,2003-08-15,1,2638.05,2003-08-15,10156.97,4,2,3,Flood
INDOFLOODS-gauge-948-104,2003-08-23,2003-08-27,123.35,2003-08-26,1,2807.67,2003-08-26,13256.23,5,4,2,Flood
INDOFLOODS-gauge-948-105,2003-09-03,2003-09-14,123.37,2003-09-07,1,3548.32,2003-09-08,32298.82,12,5,8,Flood
INDOFLOODS-gauge-948-106,2003-09-17,2003-09-22,123.49,2003-09-17,1,2974.42,2003-09-17,16891.19,6,1,6,Flood
INDOFLOODS-gauge-948-107,2003-09-28,2003-09-28,123.3,2003-09-28,1,2329.87,2003-09-28,2329.87,1,1,1,Flood
INDOFLOODS-gauge-948-108,2003-09-30,2003-09-30,123.04,2003-09-30,1,2465.08,2003-09-30,2465.08,1,1,1,Flood
INDOFLOODS-gauge-948-109,2004-08-30,2004-09-01,123.11,2004-08-31,1,2695.0,2004-08-30,6754.0,3,2,2,Flood
INDOFLOODS-gauge-948-110,2005-08-04,2005-08-11,123.13,2005-08-07,2,3343.34,2005-08-07,25785.38,8,4,5,Flood
INDOFLOODS-gauge-948-111,2005-09-23,2005-09-23,123.14,2005-09-23,1,3391.08,2005-09-23,3391.08,1,1,1,Flood
INDOFLOODS-gauge-948-112,2005-09-29,2005-10-05,123.5,2005-10-02,1,4426.46,2005-10-03,27448.84,7,4,4,Flood
INDOFLOODS-gauge-948-113,2007-08-19,2007-08-24,123.38,2007-08-22,2,4148.0,2007-08-21,18565.93,6,4,3,Flood
INDOFLOODS-gauge-948-114,2008-07-21,2008-07-30,123.42,2008-07-28,1,3240.73,2008-07-27,27258.17,10,8,3,Flood
INDOFLOODS-gauge-948-115,2008-08-08,2008-08-30,123.68,2008-08-24,1,2968.51,2008-08-15,62697.59,23,17,7,Flood
INDOFLOODS-gauge-948-116,2008-09-09,2008-09-09,123.715,2008-09-09,1,2590.67,2008-09-09,2590.67,1,1,1,Flood
INDOFLOODS-gauge-948-117,2008-09-26,2008-09-26,123.01,2008-09-26,1,2688.65,2008-09-26,2688.65,1,1,1,Flood
